Rk,Wk,Date,Time,Day,Winner,Pts,,Loser,Pts,Notes
479,9,Oct 19 2019,,Sat,Memphis,47,,Tulane,17,Liberty Bowl Memorial Stadium - Memphis Tennessee
480,9,Oct 19 2019,,Sat,Miami (OH),27,,Northern Illinois,24,Fred Yager Stadium - Oxford Ohio
481,9,Oct 19 2019,,Sat,(20) Minnesota,42,@,Rutgers,7,SHI Stadium - Piscataway New Jersey
482,9,Oct 19 2019,,Sat,Navy,35,,South Florida,3,Navy-Marine Corps Memorial Stadium - Annapolis Maryland
483,9,Oct 19 2019,,Sat,North Texas,33,,Middle Tennessee State,30,Apogee Stadium - Denton Texas
484,9,Oct 19 2019,,Sat,Ohio,45,,Kent State,38,Peden Stadium - Athens Ohio
485,9,Oct 19 2019,,Sat,(5) Oklahoma,52,,West Virginia,14,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
486,9,Oct 19 2019,,Sat,(12) Oregon,35,@,(25) Washington,31,Husky Stadium - Seattle Washington
487,9,Oct 19 2019,,Sat,Oregon State,21,@,California,17,California Memorial Stadium - Berkeley California
488,9,Oct 19 2019,,Sat,(7) Penn State,28,,(16) Michigan,21,Beaver Stadium - University Park Pennsylvania
489,9,Oct 19 2019,,Sat,San Diego State,27,@,San Jose State,17,CEFCU Stadium - San Jose California
490,9,Oct 19 2019,,Sat,Southern California,41,,Arizona,14,Los Angeles Memorial Coliseum - Los Angeles California
491,9,Oct 19 2019,,Sat,(19) Southern Methodist,45,,Temple,21,Gerald J. Ford Stadium - Dallas Texas
492,9,Oct 19 2019,,Sat,(15) Texas,50,,Kansas,48,Darrell K Royal-Texas Memorial Stadium - Austin Texas
493,9,Oct 19 2019,,Sat,Texas A&M,24,@,Mississippi,17,Vaught-Hemingway Stadium - Oxford Mississippi
494,9,Oct 19 2019,,Sat,Texas-San Antonio,31,,Rice,27,Alamodome - San Antonio Texas
495,9,Oct 19 2019,,Sat,(13) Utah,21,,(17) Arizona State,3,Rice-Eccles Stadium - Salt Lake City Utah
496,9,Oct 19 2019,,Sat,Utah State,36,,Nevada,10,Merlin Olsen Field at Maverik Stadium - Logan Utah
497,9,Oct 19 2019,,Sat,Vanderbilt,21,,(22) Missouri,14,Vanderbilt Stadium - Nashville Tennessee
498,9,Oct 19 2019,,Sat,Virginia,48,,Duke,14,Scott Stadium - Charlottesville Virginia
499,9,Oct 19 2019,,Sat,Virginia Tech,43,,North Carolina,41,Lane Stadium - Blacksburg Virginia
500,9,Oct 19 2019,,Sat,Wake Forest,22,,Florida State,20,BB&T Field - Winston-Salem North Carolina
501,9,Oct 19 2019,,Sat,Washington State,41,,Colorado,10,Martin Stadium - Pullman Washington
502,9,Oct 19 2019,,Sat,Western Kentucky,30,,Charlotte,14,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky
503,9,Oct 19 2019,,Sat,Wyoming,23,,New Mexico,10,Jonah Field War Memorial Stadium - Laramie Wyoming
504,10,Oct 24 2019,,Thu,(16) Southern Methodist,34,@,Houston,31,TDECU Stadium - Houston Texas
505,10,Oct 25 2019,,Fri,Southern California,35,@,Colorado,31,Folsom Field - Boulder Colorado
506,10,Oct 26 2019,,Sat,Air Force,31,,Utah State,7,Falcon Stadium - Colorado Springs Colorado
507,10,Oct 26 2019,,Sat,(1) Alabama,48,,Arkansas,7,Bryant-Denny Stadium - Tuscaloosa Alabama
508,10,Oct 26 2019,,Sat,(21) Appalachian State,30,@,South Alabama,3,Ladd-Peebles Stadium - Mobile Alabama
509,10,Oct 26 2019,,Sat,Arkansas State,38,,Texas State,14,Centennial Bank Stadium - Jonesboro Arkansas
510,10,Oct 26 2019,,Sat,Buffalo,43,,Central Michigan,20,UB Stadium - Buffalo New York
511,10,Oct 26 2019,,Sat,Central Florida,63,@,Temple,21,Lincoln Financial Field - Philadelphia Pennsylvania
512,10,Oct 26 2019,,Sat,Charlotte,39,,North Texas,38,Jerry Richardson Stadium - Charlotte North Carolina
513,10,Oct 26 2019,,Sat,(4) Clemson,59,,Boston College,7,Clemson Memorial Stadium - Clemson South Carolina
514,10,Oct 26 2019,,Sat,Colorado State,41,@,Fresno State,31,Bulldog Stadium - Fresno California
515,10,Oct 26 2019,,Sat,Connecticut,56,@,Massachusetts,35,Warren McGuirk Alumni Stadium - Amherst Massachusetts
516,10,Oct 26 2019,,Sat,Florida Atlantic,41,@,Old Dominion,3,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia
517,10,Oct 26 2019,,Sat,Florida State,35,,Syracuse,17,Doak Campbell Stadium - Tallahassee Florida
518,10,Oct 26 2019,,Sat,Georgia Southern,41,,New Mexico State,7,Allen E. Paulson Stadium - Statesboro Georgia
519,10,Oct 26 2019,,Sat,Georgia State,52,,Troy,33,Georgia State Stadium - Atlanta Georgia
520,10,Oct 26 2019,,Sat,Hawaii,45,@,New Mexico,31,Dreamstyle Stadium - Albuquerque New Mexico
521,10,Oct 26 2019,,Sat,Illinois,24,@,Purdue,6,Ross-Ade Stadium - West Lafayette Indiana
522,10,Oct 26 2019,,Sat,Indiana,38,@,Nebraska,31,Memorial Stadium - Lincoln Nebraska
523,10,Oct 26 2019,,Sat,(20) Iowa,20,@,Northwestern,0,Ryan Field - Evanston Illinois
524,10,Oct 26 2019,,Sat,Kansas,37,,Texas Tech,34,David Booth Kansas Memorial Stadium - Lawrence Kansas
525,10,Oct 26 2019,,Sat,Kansas State,48,,(5) Oklahoma,41,Bill Snyder Family Stadium - Manhattan Kansas
526,10,Oct 26 2019,,Sat,Kentucky,29,,Missouri,7,Kroger Field - Lexington Kentucky
527,10,Oct 26 2019,,Sat,(2) Louisiana State,23,,(9) Auburn,20,Tiger Stadium - Baton Rouge Louisiana
528,10,Oct 26 2019,,Sat,Louisiana Tech,42,@,Texas-El Paso,21,Sun Bowl - El Paso Texas
529,10,Oct 26 2019,,Sat,Louisville,28,,Virginia,21,Cardinal Stadium - Louisville Kentucky
530,10,Oct 26 2019,,Sat,Marshall,26,,Western Kentucky,23,Joan C. Edwards Stadium - Huntington West Virginia
531,10,Oct 26 2019,,Sat,Memphis,42,@,Tulsa,41,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma
532,10,Oct 26 2019,,Sat,Miami (FL),16,@,Pittsburgh,12,Heinz Field - Pittsburgh Pennsylvania
533,10,Oct 26 2019,,Sat,Miami (OH),23,@,Kent State,16,Dix Stadium - Kent Ohio
534,10,Oct 26 2019,,Sat,(19) Michigan,45,,(8) Notre Dame,14,Michigan Stadium - Ann Arbor Michigan
535,10,Oct 26 2019,,Sat,Middle Tennessee State,50,,Florida International,17,Johnny "Red" Floyd Stadium - Murfreesboro Tennessee
536,10,Oct 26 2019,,Sat,(17) Minnesota,52,,Maryland,10,TCF Bank Stadium - Minneapolis Minnesota
537,10,Oct 26 2019,,Sat,Navy,41,,Tulane,38,Navy-Marine Corps Memorial Stadium - Annapolis Maryland
538,10,Oct 26 2019,,Sat,North Carolina,20,,Duke,17,Kenan Memorial Stadium - Chapel Hill North Carolina
539,10,Oct 26 2019,,Sat,Northern Illinois,49,,Akron,0,Huskie Stadium - DeKalb Illinois
540,10,Oct 26 2019,,Sat,Ohio,34,@,Ball State,21,Scheumann Stadium - Muncie Indiana
541,10,Oct 26 2019,,Sat,(3) Ohio State,38,,(13) Wisconsin,7,Ohio Stadium - Columbus Ohio
542,10,Oct 26 2019,,Sat,Oklahoma State,34,@,(23) Iowa State,27,Jack Trice Stadium - Ames Iowa
543,10,Oct 26 2019,,Sat,(11) Oregon,37,,Washington State,35,Autzen Stadium - Eugene Oregon
544,10,Oct 26 2019,,Sat,(6) Penn State,28,@,Michigan State,7,Spartan Stadium - East Lansing Michigan
545,10,Oct 26 2019,,Sat,Rutgers,44,,Liberty,34,SHI Stadium - Piscataway New Jersey
546,10,Oct 26 2019,,Sat,San Diego State,20,@,Nevada-Las Vegas,17,Sam Boyd Stadium - Las Vegas Nevada
547,10,Oct 26 2019,,Sat,San Jose State,34,@,Army,29,Michie Stadium - West Point New York
548,10,Oct 26 2019,,Sat,South Florida,45,@,East Carolina,20,Dowdy-Ficklen Stadium - Greenville North Carolina
549,10,Oct 26 2019,,Sat,Southern Mississippi,20,@,Rice,6,Rice Stadium - Houston Texas
550,10,Oct 26 2019,,Sat,Stanford,41,,Arizona,31,Stanford Stadium - Stanford California
551,10,Oct 26 2019,,Sat,Tennessee,41,,South Carolina,21,Neyland Stadium - Knoxville Tennessee
552,10,Oct 26 2019,,Sat,Texas A&M,49,,Mississippi State,30,Kyle Field - College Station Texas
553,10,Oct 26 2019,,Sat,Texas Christian,37,,(15) Texas,27,Amon G. Carter Stadium - Fort Worth Texas
554,10,Oct 26 2019,,Sat,Toledo,37,,Eastern Michigan,34,Glass Bowl - Toledo Ohio
555,10,Oct 26 2019,,Sat,UCLA,42,,(24) Arizona State,32,Rose Bowl - Pasadena California
556,10,Oct 26 2019,,Sat,(12) Utah,35,,California,0,Rice-Eccles Stadium - Salt Lake City Utah
557,10,Oct 26 2019,,Sat,Western Michigan,49,,Bowling Green State,10,Waldo Stadium - Kalamazoo Michigan
558,10,Oct 26 2019,,Sat,Wyoming,31,,Nevada,3,Jonah Field War Memorial Stadium - Laramie Wyoming
559,11,Oct 31 2019,,Thu,(12) Baylor,17,,West Virginia,14,McLane Stadium - Waco Texas
560,11,Oct 31 2019,,Thu,Georgia Southern,24,@,(20) Appalachian State,21,Kidd Brewer Stadium - Boone North Carolina
561,11,Nov 1 2019,,Fri,Navy,56,@,Connecticut,10,Pratt & Whitney Stadium at Rentschler Field - East Hartford Connecticut
562,11,Nov 2 2019,,Sat,Air Force,17,,Army,13,Falcon Stadium - Colorado Springs Colorado
563,11,Nov 2 2019,,Sat,Arkansas State,48,@,Louisiana-Monroe,41,Malone Stadium - Monroe Louisiana
564,11,Nov 2 2019,,Sat,(11) Auburn,20,,Mississippi,14,Jordan-Hare Stadium - Auburn Alabama
565,11,Nov 2 2019,,Sat,(21) Boise State,52,@,San Jose State,42,CEFCU Stadium - San Jose California
566,11,Nov 2 2019,,Sat,Boston College,58,@,Syracuse,27,DOME - Syracuse New York
567,11,Nov 2 2019,,Sat,Bowling Green State,35,,Akron,6,Doyt Perry Stadium - Bowling Green Ohio
568,11,Nov 2 2019,,Sat,Brigham Young,42,@,Utah State,14,Merlin Olsen Field at Maverik Stadium - Logan Utah
569,11,Nov 2 2019,,Sat,Buffalo,43,@,Eastern Michigan,14,Rynearson Stadium - Ypsilanti Michigan
570,11,Nov 2 2019,,Sat,Central Florida,44,,Houston,29,Spectrum Stadium - Orlando Florida
571,11,Nov 2 2019,,Sat,Central Michigan,48,,Northern Illinois,10,Kelly/Shorts Stadium - Mount Pleasant Michigan
572,11,Nov 2 2019,,Sat,Charlotte,34,,Middle Tennessee State,20,Jerry Richardson Stadium - Charlotte North Carolina
573,11,Nov 2 2019,,Sat,(17) Cincinnati,46,@,East Carolina,43,Dowdy-Ficklen Stadium - Greenville North Carolina
574,11,Nov 2 2019,,Sat,(4) Clemson,59,,Wofford,14,Clemson Memorial Stadium - Clemson South Carolina
575,11,Nov 2 2019,,Sat,Coastal Carolina,36,,Troy,35,Brooks Stadium - Conway South Carolina
576,11,Nov 2 2019,,Sat,Colorado State,37,,Nevada-Las Vegas,17,Sonny Lubrick Field at Canvas Stadium - Fort Collins Colorado
577,11,Nov 2 2019,,Sat,Florida Atlantic,35,@,Western Kentucky,24,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky
578,11,Nov 2 2019,,Sat,Florida International,24,,Old Dominion,17,Riccardo Silva Stadium - Miami Florida
579,11,Nov 2 2019,,Sat,Fresno State,41,@,Hawaii,38,Aloha Stadium - Honolulu Hawaii
580,11,Nov 2 2019,,Sat,(8) Georgia,24,N,(6) Florida,17,TIAA Bank Field - Jacksonville Florida
581,11,Nov 2 2019,,Sat,Illinois,38,,Rutgers,10,Memorial Stadium - Champaign Illinois
582,11,Nov 2 2019,,Sat,Indiana,34,,Northwestern,3,Memorial Stadium "The Rock" - Bloomington Indiana
583,11,Nov 2 2019,,Sat,(22) Kansas State,38,@,Kansas,10,David Booth Kansas Memorial Stadium - Lawrence Kansas
584,11,Nov 2 2019,,Sat,Liberty,63,@,Massachusetts,21,Warren McGuirk Alumni Stadium - Amherst Massachusetts
585,11,Nov 2 2019,,Sat,Louisiana,31,,Texas State,3,Cajun Field - Lafayette Louisiana
586,11,Nov 2 2019,,Sat,Marshall,20,@,Rice,7,Rice Stadium - Houston Texas
587,11,Nov 2 2019,,Sat,(24) Memphis,54,,(15) Southern Methodist,48,Liberty Bowl Memorial Stadium - Memphis Tennessee
588,11,Nov 2 2019,,Sat,Miami (FL),27,@,Florida State,10,Doak Campbell Stadium - Tallahassee Florida
589,11,Nov 2 2019,,Sat,(14) Michigan,38,@,Maryland,7,Capital One Field at Maryland Stadium - College Park Maryland
590,11,Nov 2 2019,,Sat,Mississippi State,54,@,Arkansas,24,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas
591,11,Nov 2 2019,,Sat,Nevada,21,,New Mexico,10,MacKay Stadium - Reno Nevada
592,11,Nov 2 2019,,Sat,North Texas,52,,Texas-El Paso,26,Apogee Stadium - Denton Texas
593,11,Nov 2 2019,,Sat,(16) Notre Dame,21,,Virginia Tech,20,Notre Dame Stadium - South Bend Indiana
594,11,Nov 2 2019,,Sat,Oklahoma State,34,,Texas Christian,27,Boone Pickens Stadium - Stillwater Oklahoma
595,11,Nov 2 2019,,Sat,(7) Oregon,56,@,Southern California,24,Los Angeles Memorial Coliseum - Los Angeles California
596,11,Nov 2 2019,,Sat,Oregon State,56,@,Arizona,38,Arizona Stadium - Tucson Arizona
597,11,Nov 2 2019,,Sat,Pittsburgh,20,@,Georgia Tech,10,Bobby Dodd Stadium - Atlanta Georgia
598,11,Nov 2 2019,,Sat,Purdue,31,,Nebraska,27,Ross-Ade Stadium - West Lafayette Indiana
599,11,Nov 2 2019,,Sat,South Carolina,24,,Vanderbilt,7,Williams-Brice Stadium - Columbia South Carolina
600,11,Nov 2 2019,,Sat,Tennessee,30,,Alabama-Birmingham,7,Neyland Stadium - Knoxville Tennessee
601,11,Nov 2 2019,,Sat,Texas A&M,45,,Texas-San Antonio,14,Kyle Field - College Station Texas
602,11,Nov 2 2019,,Sat,Tulane,38,,Tulsa,26,Yulman Stadium - New Orleans Louisiana
603,11,Nov 2 2019,,Sat,UCLA,31,,Colorado,14,Rose Bowl - Pasadena California
604,11,Nov 2 2019,,Sat,(9) Utah,33,@,Washington,28,Husky Stadium - Seattle Washington
605,11,Nov 2 2019,,Sat,Virginia,38,@,North Carolina,31,Kenan Memorial Stadium - Chapel Hill North Carolina
606,11,Nov 2 2019,,Sat,(23) Wake Forest,44,,North Carolina State,10,BB&T Field - Winston-Salem North Carolina
607,12,Nov 5 2019,,Tue,Toledo,35,,Kent State,33,Glass Bowl - Toledo Ohio
608,12,Nov 5 2019,,Tue,Western Michigan,35,,Ball State,31,Waldo Stadium - Kalamazoo Michigan
609,12,Nov 6 2019,,Wed,Miami (OH),24,@,Ohio,21,Peden Stadium - Athens Ohio
610,12,Nov 7 2019,,Thu,Louisiana,48,@,Coastal Carolina,7,Brooks Stadium - Conway South Carolina
611,12,Nov 7 2019,,Thu,Temple,17,@,South Florida,7,Raymond James Stadium - Tampa Florida
612,12,Nov 8 2019,,Fri,Tulsa,34,,Central Florida,31,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma
613,12,Nov 8 2019,,Fri,Washington,19,@,Oregon State,7,Reser Stadium - Corvallis Oregon
614,12,Nov 9 2019,,Sat,Appalachian State,20,@,South Carolina,15,Williams-Brice Stadium - Columbia South Carolina
615,12,Nov 9 2019,,Sat,Army,63,,Massachusetts,7,Michie Stadium - West Point New York
616,12,Nov 9 2019,,Sat,(11) Baylor,29,@,Texas Christian,23,Amon G. Carter Stadium - Fort Worth Texas
617,12,Nov 9 2019,,Sat,(21) Boise State,20,,Wyoming,17,Albertsons Stadium - Boise Idaho
618,12,Nov 9 2019,,Sat,Brigham Young,31,,Liberty,24,LaVell Edwards Stadium - Provo Utah
619,12,Nov 9 2019,,Sat,California,33,,Washington State,20,California Memorial Stadium - Berkeley California
620,12,Nov 9 2019,,Sat,Charlotte,28,@,Texas-El Paso,21,Sun Bowl - El Paso Texas
621,12,Nov 9 2019,,Sat,(17) Cincinnati,48,,Connecticut,3,Nippert Stadium - Cincinnati Ohio
622,12,Nov 9 2019,,Sat,(4) Clemson,55,@,North Carolina State,10,Carter-Finley Stadium - Raleigh North Carolina
623,12,Nov 9 2019,,Sat,Colorado,16,,Stanford,13,Folsom Field - Boulder Colorado
624,12,Nov 9 2019,,Sat,(10) Florida,56,,Vanderbilt,0,Ben Hill Griffin Stadium - Gainesville Florida
625,12,Nov 9 2019,,Sat,Florida Atlantic,37,,Florida International,7,FAU Football Stadium - Boca Raton Florida
626,12,Nov 9 2019,,Sat,Florida State,38,@,Boston College,31,Alumni Stadium - Chestnut Hill Massachusetts
627,12,Nov 9 2019,,Sat,(6) Georgia,27,,Missouri,0,Sanford Stadium - Athens Georgia
628,12,Nov 9 2019,,Sat,Hawaii,42,,San Jose State,40,Aloha Stadium - Honolulu Hawaii
629,12,Nov 9 2019,,Sat,Illinois,37,@,Michigan State,34,Spartan Stadium - East Lansing Michigan
630,12,Nov 9 2019,,Sat,(1) Louisiana State,46,@,(2) Alabama,41,Bryant-Denny Stadium - Tuscaloosa Alabama
631,12,Nov 9 2019,,Sat,Louisiana Tech,52,,North Texas,17,Joe Aillet Stadium - Ruston Louisiana
632,12,Nov 9 2019,,Sat,Louisiana-Monroe,45,,Georgia State,31,Malone Stadium - Monroe Louisiana
633,12,Nov 9 2019,,Sat,Miami (FL),52,,Louisville,27,Hard Rock Stadium - Miami Gardens Florida
634,12,Nov 9 2019,,Sat,(13) Minnesota,31,,(5) Penn State,26,TCF Bank Stadium - Minneapolis Minnesota
635,12,Nov 9 2019,,Sat,Mississippi,41,,New Mexico State,3,Vaught-Hemingway Stadium - Oxford Mississippi
636,12,Nov 9 2019,,Sat,Nevada,17,@,(24) San Diego State,13,SDCCU Stadium - San Diego California
637,12,Nov 9 2019,,Sat,(15) Notre Dame,38,@,Duke,7,Wallace Wade Stadium - Durham North Carolina
638,12,Nov 9 2019,,Sat,(3) Ohio State,73,,Maryland,14,Ohio Stadium - Columbus Ohio
639,12,Nov 9 2019,,Sat,(9) Oklahoma,42,,Iowa State,41,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
640,12,Nov 9 2019,,Sat,Purdue,24,@,Northwestern,22,Ryan Field - Evanston Illinois
641,12,Nov 9 2019,,Sat,Southern California,31,@,Arizona State,26,Sun Devil Stadium - Tempe Arizona
642,12,Nov 9 2019,,Sat,(23) Southern Methodist,59,,East Carolina,51,Gerald J. Ford Stadium - Dallas Texas
643,12,Nov 9 2019,,Sat,Southern Mississippi,37,,Alabama-Birmingham,2,M. M. Roberts Stadium - Hattiesburg Mississippi
644,12,Nov 9 2019,,Sat,Tennessee,17,@,Kentucky,13,Kroger Field - Lexington Kentucky
645,12,Nov 9 2019,,Sat,Texas,27,,(20) Kansas State,24,Darrell K Royal-Texas Memorial Stadium - Austin Texas
646,12,Nov 9 2019,,Sat,Texas State,30,,South Alabama,28,Bobcat Stadium - San Marcos Texas
647,12,Nov 9 2019,,Sat,Texas Tech,38,@,West Virginia,17,Mountaineer Field at Milan Puskar Stadium - Morgantown West Virginia
648,12,Nov 9 2019,,Sat,Texas-San Antonio,24,@,Old Dominion,23,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia
649,12,Nov 9 2019,,Sat,Troy,49,,Georgia Southern,28,Veterans Memorial Stadium - Troy Alabama
650,12,Nov 9 2019,,Sat,Utah State,37,@,Fresno State,35,Bulldog Stadium - Fresno California
651,12,Nov 9 2019,,Sat,Virginia,33,,Georgia Tech,28,Scott Stadium - Charlottesville Virginia
652,12,Nov 9 2019,,Sat,Virginia Tech,36,,(22) Wake Forest,17,Lane Stadium - Blacksburg Virginia
653,12,Nov 9 2019,,Sat,Western Kentucky,45,@,Arkansas,19,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas
654,12,Nov 9 2019,,Sat,(16) Wisconsin,24,,(18) Iowa,22,Camp Randall Stadium - Madison Wisconsin
655,13,Nov 12 2019,,Tue,Eastern Michigan,42,@,Akron,14,InfoCision Stadium - Akron Ohio
656,13,Nov 12 2019,,Tue,Western Michigan,37,@,Ohio,34,Peden Stadium - Athens Ohio
657,13,Nov 13 2019,,Wed,Miami (OH),44,,Bowling Green State,3,Fred Yager Stadium - Oxford Ohio
658,13,Nov 13 2019,,Wed,Northern Illinois,31,@,Toledo,28,Glass Bowl - Toledo Ohio
659,13,Nov 14 2019,,Thu,Kent State,30,,Buffalo,27,Dix Stadium - Kent Ohio
660,13,Nov 14 2019,,Thu,Pittsburgh,34,,North Carolina,27,Heinz Field - Pittsburgh Pennsylvania
661,13,Nov 15 2019,,Fri,Marshall,31,,Louisiana Tech,10,Joan C. Edwards Stadium - Huntington West Virginia
662,13,Nov 15 2019,,Fri,San Diego State,17,,Fresno State,7,SDCCU Stadium - San Diego California
663,13,Nov 16 2019,,Sat,Air Force,38,@,Colorado State,21,Sonny Lubrick Field at Canvas Stadium - Fort Collins Colorado
664,13,Nov 16 2019,,Sat,(4) Alabama,38,@,Mississippi State,7,Davis Wade Stadium - Starkville Mississippi
665,13,Nov 16 2019,,Sat,Alabama-Birmingham,37,,Texas-El Paso,10,Legion Field - Birmingham Alabama
666,13,Nov 16 2019,,Sat,Appalachian State,56,@,Georgia State,27,Georgia State Stadium - Atlanta Georgia
667,13,Nov 16 2019,,Sat,Arkansas State,28,,Coastal Carolina,27,Centennial Bank Stadium - Jonesboro Arkansas
668,13,Nov 16 2019,,Sat,Army,47,,Virginia Military Institute,6,Michie Stadium - West Point New York
669,13,Nov 16 2019,,Sat,(19) Boise State,42,,New Mexico,9,Albertsons Stadium - Boise Idaho
670,13,Nov 16 2019,,Sat,Brigham Young,42,,Idaho State,10,LaVell Edwards Stadium - Provo Utah
671,13,Nov 16 2019,,Sat,Central Michigan,45,@,Ball State,44,Scheumann Stadium - Muncie Indiana
672,13,Nov 16 2019,,Sat,(17) Cincinnati,20,@,South Florida,17,Raymond James Stadium - Tampa Florida
673,13,Nov 16 2019,,Sat,(3) Clemson,52,,Wake Forest,3,Clemson Memorial Stadium - Clemson South Carolina
674,13,Nov 16 2019,,Sat,(11) Florida,23,@,Missouri,6,Memorial Stadium/Faurot Field - Columbia Missouri
675,13,Nov 16 2019,,Sat,Florida State,49,,Alabama State,12,Doak Campbell Stadium - Tallahassee Florida
676,13,Nov 16 2019,,Sat,(5) Georgia,21,@,(13) Auburn,14,Jordan-Hare Stadium - Auburn Alabama
677,13,Nov 16 2019,,Sat,Georgia Southern,51,,Louisiana-Monroe,29,Allen E. Paulson Stadium - Statesboro Georgia
678,13,Nov 16 2019,,Sat,Hawaii,21,@,Nevada-Las Vegas,7,Sam Boyd Stadium - Las Vegas Nevada
679,13,Nov 16 2019,,Sat,(23) Iowa,23,,(7) Minnesota,19,Kinnick Stadium - Iowa City Iowa
680,13,Nov 16 2019,,Sat,Iowa State,23,,(22) Texas,21,Jack Trice Stadium - Ames Iowa
681,13,Nov 16 2019,,Sat,Kentucky,38,@,Vanderbilt,14,Vanderbilt Stadium - Nashville Tennessee
682,13,Nov 16 2019,,Sat,Louisiana,37,@,South Alabama,27,Ladd-Peebles Stadium - Mobile Alabama
683,13,Nov 16 2019,,Sat,(1) Louisiana State,58,@,Mississippi,37,Vaught-Hemingway Stadium - Oxford Mississippi
684,13,Nov 16 2019,,Sat,Louisville,34,@,North Carolina State,20,Carter-Finley Stadium - Raleigh North Carolina
685,13,Nov 16 2019,,Sat,(18) Memphis,45,@,Houston,27,TDECU Stadium - Houston Texas
686,13,Nov 16 2019,,Sat,(14) Michigan,44,,Michigan State,10,Michigan Stadium - Ann Arbor Michigan
687,13,Nov 16 2019,,Sat,New Mexico State,41,,Incarnate Word,28,Aggie Memorial Stadium - Las Cruces New Mexico
688,13,Nov 16 2019,,Sat,Northwestern,45,,Massachusetts,6,Ryan Field - Evanston Illinois
689,13,Nov 16 2019,,Sat,(16) Notre Dame,52,,(21) Navy,20,Notre Dame Stadium - South Bend Indiana
690,13,Nov 16 2019,,Sat,(2) Ohio State,56,@,Rutgers,21,SHI Stadium - Piscataway New Jersey
691,13,Nov 16 2019,,Sat,(10) Oklahoma,34,@,(12) Baylor,31,McLane Stadium - Waco Texas
692,13,Nov 16 2019,,Sat,(25) Oklahoma State,31,,Kansas,13,Boone Pickens Stadium - Stillwater Oklahoma
693,13,Nov 16 2019,,Sat,(6) Oregon,34,,Arizona,6,Autzen Stadium - Eugene Oregon
694,13,Nov 16 2019,,Sat,Oregon State,35,,Arizona State,34,Reser Stadium - Corvallis Oregon
695,13,Nov 16 2019,,Sat,(9) Penn State,34,,(24) Indiana,27,Beaver Stadium - University Park Pennsylvania
696,13,Nov 16 2019,,Sat,Rice,31,@,Middle Tennessee State,28,Johnny "Red" Floyd Stadium - Murfreesboro Tennessee
697,13,Nov 16 2019,,Sat,Southern California,41,@,California,17,California Memorial Stadium - Berkeley California
698,13,Nov 16 2019,,Sat,Southern Mississippi,36,@,Texas-San Antonio,17,Alamodome - San Antonio Texas
699,13,Nov 16 2019,,Sat,Syracuse,49,@,Duke,6,Wallace Wade Stadium - Durham North Carolina
700,13,Nov 16 2019,,Sat,Temple,29,,Tulane,21,Lincoln Financial Field - Philadelphia Pennsylvania
701,13,Nov 16 2019,,Sat,Texas A&M,30,,South Carolina,6,Kyle Field - College Station Texas
702,13,Nov 16 2019,,Sat,Texas Christian,33,@,Texas Tech,31,Jones AT&T Stadium - Lubbock Texas
703,13,Nov 16 2019,,Sat,Troy,63,@,Texas State,27,Bobcat Stadium - San Marcos Texas
704,13,Nov 16 2019,,Sat,(8) Utah,49,,UCLA,3,Rice-Eccles Stadium - Salt Lake City Utah
705,13,Nov 16 2019,,Sat,Utah State,26,,Wyoming,21,Merlin Olsen Field at Maverik Stadium - Logan Utah
706,13,Nov 16 2019,,Sat,Virginia Tech,45,@,Georgia Tech,0,Bobby Dodd Stadium - Atlanta Georgia
707,13,Nov 16 2019,,Sat,Washington State,49,,Stanford,22,Martin Stadium - Pullman Washington
708,13,Nov 16 2019,,Sat,West Virginia,24,@,Kansas State,20,Bill Snyder Family Stadium - Manhattan Kansas
709,13,Nov 16 2019,,Sat,(15) Wisconsin,37,@,Nebraska,21,Memorial Stadium - Lincoln Nebraska
710,14,Nov 19 2019,,Tue,Eastern Michigan,45,@,Northern Illinois,17,Huskie Stadium - DeKalb Illinois
711,14,Nov 19 2019,,Tue,Ohio,66,@,Bowling Green State,24,Doyt Perry Stadium - Bowling Green Ohio
712,14,Nov 20 2019,,Wed,Buffalo,49,,Toledo,30,UB Stadium - Buffalo New York
713,14,Nov 20 2019,,Wed,Miami (OH),20,,Akron,17,Fred Yager Stadium - Oxford Ohio
714,14,Nov 21 2019,,Thu,Georgia Tech,28,,North Carolina State,26,Bobby Dodd Stadium - Atlanta Georgia
715,14,Nov 22 2019,,Fri,Wyoming,17,,Colorado State,7,Jonah Field War Memorial Stadium - Laramie Wyoming
716,14,Nov 23 2019,,Sat,Air Force,44,@,New Mexico,22,Dreamstyle Stadium - Albuquerque New Mexico
717,14,Nov 23 2019,,Sat,(5) Alabama,66,,Western Carolina,3,Bryant-Denny Stadium - Tuscaloosa Alabama
718,14,Nov 23 2019,,Sat,Alabama-Birmingham,20,,Louisiana Tech,14,Legion Field - Birmingham Alabama
